record_id,model,condition,rank,source_attached_execution,type_completed_execution,completion_rescue,completion_break,production_accept,reference_accept,accept_agreement,error_set_agreement,production_errors,reference_errors,source_error,completed_error
nvbench2:dev:666,qwen3:14b,direct,4,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:666,qwen3:14b,direct,5,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:672,qwen3:14b,direct,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:672,qwen3:14b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:672,qwen3:14b,direct,3,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:672,qwen3:14b,direct,4,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:672,qwen3:14b,direct,5,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:675,qwen3:14b,direct,1,1,1,0,0,0,0,1,1,count_with_field:x,count_with_field:x,,
nvbench2:dev:675,qwen3:14b,direct,2,1,1,0,0,0,0,1,1,count_with_field:x,count_with_field:x,,
nvbench2:dev:675,qwen3:14b,direct,3,1,1,0,0,0,0,1,1,count_with_field:x,count_with_field:x,,
nvbench2:dev:681,qwen3:14b,direct,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:681,qwen3:14b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:681,qwen3:14b,direct,3,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:681,qwen3:14b,direct,4,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:681,qwen3:14b,direct,5,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:683,qwen3:14b,direct,1,1,1,0,0,0,0,1,1,unsupported_channel:filter,unsupported_channel:filter,,
nvbench2:dev:683,qwen3:14b,direct,2,1,1,0,0,0,0,1,1,unsupported_channel:filter,unsupported_channel:filter,,
nvbench2:dev:684,qwen3:14b,direct,1,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:684,qwen3:14b,direct,2,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:684,qwen3:14b,direct,3,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:684,qwen3:14b,direct,4,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:713,qwen3:14b,direct,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:715,qwen3:14b,direct,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:715,qwen3:14b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:715,qwen3:14b,direct,3,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:715,qwen3:14b,direct,4,1,1,0,0,0,0,1,1,unsupported_channel:opacity,unsupported_channel:opacity,,
nvbench2:dev:715,qwen3:14b,direct,5,1,1,0,0,0,0,1,1,unsupported_channel:shape,unsupported_channel:shape,,
nvbench2:dev:716,qwen3:14b,direct,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:716,qwen3:14b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:716,qwen3:14b,direct,3,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:716,qwen3:14b,direct,4,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:716,qwen3:14b,direct,5,0,0,0,0,1,1,1,1,,,"ValueError: Vega-Lite to SVG conversion failed:
Error: Need a valid continuous axis for boxplots
    at Ns (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:50476)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:51047
    at hs.As [as run] (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:52410)
    at Nc.mapUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80950)
    at Nc.mapLayerOrUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69333)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69237)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80566)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79610
    at zl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79632)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244374)","ValueError: Vega-Lite to SVG conversion failed:
Error: Need a valid continuous axis for boxplots
    at Ns (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:50476)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:51047
    at hs.As [as run] (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:52410)
    at Nc.mapUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80950)
    at Nc.mapLayerOrUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69333)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69237)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80566)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79610
    at zl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79632)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244374)"
nvbench2:dev:717,qwen3:14b,direct,1,1,1,0,0,0,0,1,1,count_with_field:x,count_with_field:x,,
nvbench2:dev:718,qwen3:14b,direct,1,0,0,0,0,1,1,1,1,,,"ValueError: Vega-Lite to SVG conversion failed:
TypeError: Cannot read properties of undefined (reading 'length')
    at c (https://cdn.jsdelivr.net/npm/vega-util@2.1.0/+esm:7:362)
    at ae (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:3330)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:51125
    at hs.As [as run] (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:52410)
    at Nc.mapUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80950)
    at Nc.mapLayerOrUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69333)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69237)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80566)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79610
    at zl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79632)","ValueError: Vega-Lite to SVG conversion failed:
TypeError: Cannot read properties of undefined (reading 'length')
    at c (https://cdn.jsdelivr.net/npm/vega-util@2.1.0/+esm:7:362)
    at ae (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:3330)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:51125
    at hs.As [as run] (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:52410)
    at Nc.mapUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80950)
    at Nc.mapLayerOrUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69333)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69237)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80566)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79610
    at zl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79632)"
nvbench2:dev:718,qwen3:14b,direct,2,0,0,0,0,1,1,1,1,,,"ValueError: Vega-Lite to SVG conversion failed:
TypeError: Cannot read properties of undefined (reading 'length')
    at c (https://cdn.jsdelivr.net/npm/vega-util@2.1.0/+esm:7:362)
    at ae (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:3330)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:51125
    at hs.As [as run] (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:52410)
    at Nc.mapUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80950)
    at Nc.mapLayerOrUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69333)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69237)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80566)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79610
    at zl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79632)","ValueError: Vega-Lite to SVG conversion failed:
TypeError: Cannot read properties of undefined (reading 'length')
    at c (https://cdn.jsdelivr.net/npm/vega-util@2.1.0/+esm:7:362)
    at ae (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:3330)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:51125
    at hs.As [as run] (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:52410)
    at Nc.mapUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80950)
    at Nc.mapLayerOrUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69333)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69237)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80566)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79610
    at zl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79632)"
nvbench2:dev:718,qwen3:14b,direct,3,0,0,0,0,1,1,1,1,,,"ValueError: Vega-Lite to SVG conversion failed:
TypeError: Cannot read properties of undefined (reading 'length')
    at c (https://cdn.jsdelivr.net/npm/vega-util@2.1.0/+esm:7:362)
    at ae (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:3330)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:51125
    at hs.As [as run] (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:52410)
    at Nc.mapUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80950)
    at Nc.mapLayerOrUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69333)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69237)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80566)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79610
    at zl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79632)","ValueError: Vega-Lite to SVG conversion failed:
TypeError: Cannot read properties of undefined (reading 'length')
    at c (https://cdn.jsdelivr.net/npm/vega-util@2.1.0/+esm:7:362)
    at ae (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:3330)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:51125
    at hs.As [as run] (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:52410)
    at Nc.mapUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80950)
    at Nc.mapLayerOrUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69333)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69237)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80566)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79610
    at zl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79632)"
nvbench2:dev:718,qwen3:14b,direct,4,0,0,0,0,1,1,1,1,,,"ValueError: Vega-Lite to SVG conversion failed:
TypeError: Cannot read properties of undefined (reading 'length')
    at c (https://cdn.jsdelivr.net/npm/vega-util@2.1.0/+esm:7:362)
    at ae (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:3330)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:51125
    at hs.As [as run] (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:52410)
    at Nc.mapUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80950)
    at Nc.mapLayerOrUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69333)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69237)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80566)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79610
    at zl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79632)","ValueError: Vega-Lite to SVG conversion failed:
TypeError: Cannot read properties of undefined (reading 'length')
    at c (https://cdn.jsdelivr.net/npm/vega-util@2.1.0/+esm:7:362)
    at ae (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:3330)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:51125
    at hs.As [as run] (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:52410)
    at Nc.mapUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80950)
    at Nc.mapLayerOrUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69333)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69237)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80566)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79610
    at zl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79632)"
nvbench2:dev:718,qwen3:14b,direct,5,0,0,0,0,1,1,1,1,,,"ValueError: Vega-Lite to SVG conversion failed:
TypeError: Cannot read properties of undefined (reading 'length')
    at c (https://cdn.jsdelivr.net/npm/vega-util@2.1.0/+esm:7:362)
    at ae (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:3330)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:51125
    at hs.As [as run] (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:52410)
    at Nc.mapUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80950)
    at Nc.mapLayerOrUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69333)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69237)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80566)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79610
    at zl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79632)","ValueError: Vega-Lite to SVG conversion failed:
TypeError: Cannot read properties of undefined (reading 'length')
    at c (https://cdn.jsdelivr.net/npm/vega-util@2.1.0/+esm:7:362)
    at ae (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:3330)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:51125
    at hs.As [as run] (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:52410)
    at Nc.mapUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80950)
    at Nc.mapLayerOrUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69333)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69237)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80566)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79610
    at zl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79632)"
nvbench2:dev:719,qwen3:14b,direct,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:721,qwen3:14b,direct,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:723,qwen3:14b,direct,1,0,1,1,0,0,0,1,1,missing_required_channel,missing_required_channel,"ValueError: Vega-Lite to SVG conversion failed:
Error: Need a valid continuous axis for boxplots
    at Ns (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:50476)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:51047
    at hs.As [as run] (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:52410)
    at Nc.mapUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80950)
    at Nc.mapLayerOrUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69333)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69237)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80566)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79610
    at zl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79632)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244374)",
nvbench2:dev:725,qwen3:14b,direct,1,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:725,qwen3:14b,direct,2,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:725,qwen3:14b,direct,3,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:725,qwen3:14b,direct,4,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:725,qwen3:14b,direct,5,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:732,qwen3:14b,direct,1,1,1,0,0,0,0,1,1,missing_required_channel,missing_required_channel,,
nvbench2:dev:732,qwen3:14b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:732,qwen3:14b,direct,3,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:733,qwen3:14b,direct,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:733,qwen3:14b,direct,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:733,qwen3:14b,direct,3,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:733,qwen3:14b,direct,4,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:733,qwen3:14b,direct,5,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:17,qwen3:14b,direct_rich,1,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:17,qwen3:14b,direct_rich,2,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:17,qwen3:14b,direct_rich,3,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:17,qwen3:14b,direct_rich,4,1,1,0,0,0,0,1,1,count_with_field:color,count_with_field:color,,
nvbench2:dev:17,qwen3:14b,direct_rich,5,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:22,qwen3:14b,direct_rich,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:22,qwen3:14b,direct_rich,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:22,qwen3:14b,direct_rich,3,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:22,qwen3:14b,direct_rich,4,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:22,qwen3:14b,direct_rich,5,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:23,qwen3:14b,direct_rich,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:23,qwen3:14b,direct_rich,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:23,qwen3:14b,direct_rich,3,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:25,qwen3:14b,direct_rich,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:25,qwen3:14b,direct_rich,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:25,qwen3:14b,direct_rich,3,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:25,qwen3:14b,direct_rich,4,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:25,qwen3:14b,direct_rich,5,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:33,qwen3:14b,direct_rich,1,1,1,0,0,0,0,1,1,count_with_field:theta,count_with_field:theta,,
nvbench2:dev:33,qwen3:14b,direct_rich,2,1,1,0,0,0,0,1,1,count_with_field:x,count_with_field:x,,
nvbench2:dev:33,qwen3:14b,direct_rich,3,1,1,0,0,0,0,1,1,count_with_field:x|count_with_field:y,count_with_field:x|count_with_field:y,,
nvbench2:dev:33,qwen3:14b,direct_rich,4,1,1,0,0,0,0,1,1,count_with_field:x|count_with_field:y,count_with_field:x|count_with_field:y,,
nvbench2:dev:33,qwen3:14b,direct_rich,5,1,1,0,0,0,0,1,1,count_with_field:x|count_with_field:y,count_with_field:x|count_with_field:y,,
nvbench2:dev:34,qwen3:14b,direct_rich,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:35,qwen3:14b,direct_rich,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:39,qwen3:14b,direct_rich,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:40,qwen3:14b,direct_rich,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:40,qwen3:14b,direct_rich,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:40,qwen3:14b,direct_rich,3,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:40,qwen3:14b,direct_rich,4,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:40,qwen3:14b,direct_rich,5,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:41,qwen3:14b,direct_rich,1,1,1,0,0,0,0,1,1,count_with_field:theta,count_with_field:theta,,
nvbench2:dev:48,qwen3:14b,direct_rich,1,1,1,0,0,0,0,1,1,count_with_field:theta,count_with_field:theta,,
nvbench2:dev:49,qwen3:14b,direct_rich,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:49,qwen3:14b,direct_rich,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:51,qwen3:14b,direct_rich,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:54,qwen3:14b,direct_rich,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:57,qwen3:14b,direct_rich,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:57,qwen3:14b,direct_rich,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:57,qwen3:14b,direct_rich,3,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:61,qwen3:14b,direct_rich,1,1,1,0,0,0,0,1,1,count_with_field:theta,count_with_field:theta,,
nvbench2:dev:63,qwen3:14b,direct_rich,1,1,1,0,0,0,0,1,1,count_with_field:theta,count_with_field:theta,,
nvbench2:dev:63,qwen3:14b,direct_rich,2,1,1,0,0,0,0,1,1,count_with_field:theta,count_with_field:theta,,
nvbench2:dev:63,qwen3:14b,direct_rich,3,1,1,0,0,0,0,1,1,count_with_field:theta,count_with_field:theta,,
nvbench2:dev:63,qwen3:14b,direct_rich,4,1,1,0,0,0,0,1,1,count_with_field:theta,count_with_field:theta,,
nvbench2:dev:63,qwen3:14b,direct_rich,5,1,1,0,0,0,0,1,1,count_with_field:theta,count_with_field:theta,,
nvbench2:dev:68,qwen3:14b,direct_rich,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:72,qwen3:14b,direct_rich,1,1,1,0,0,0,0,1,1,count_with_field:theta,count_with_field:theta,,
nvbench2:dev:73,qwen3:14b,direct_rich,1,1,1,0,0,0,0,1,1,count_with_field:theta,count_with_field:theta,,
nvbench2:dev:76,qwen3:14b,direct_rich,1,1,1,0,0,0,0,1,1,non_object_filter,non_object_filter,,
nvbench2:dev:83,qwen3:14b,direct_rich,1,1,1,0,0,0,0,1,1,count_with_field:theta,count_with_field:theta,,
nvbench2:dev:84,qwen3:14b,direct_rich,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:84,qwen3:14b,direct_rich,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:84,qwen3:14b,direct_rich,3,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:84,qwen3:14b,direct_rich,4,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:84,qwen3:14b,direct_rich,5,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:89,qwen3:14b,direct_rich,1,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:89,qwen3:14b,direct_rich,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:89,qwen3:14b,direct_rich,3,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:89,qwen3:14b,direct_rich,4,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:89,qwen3:14b,direct_rich,5,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:92,qwen3:14b,direct_rich,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:92,qwen3:14b,direct_rich,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:92,qwen3:14b,direct_rich,3,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:92,qwen3:14b,direct_rich,4,1,1,0,0,1,1,1,1,,,,
