record_id,gold_count,step4_count,step5_count,step6_count,raw_count,expanded_count,deduplicated_complete_count,cap15_count,step6_set_equal_gold,step6_contains_any_gold,complete_pool_contains_any_gold,heuristic_top5_contains_any_gold
nvbench2:train:5857,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:5858,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:train:5859,3,2,3,3,8,8,7,7,1,1,1,1
nvbench2:train:5860,4,1,4,4,9,9,9,9,1,1,1,1
nvbench2:train:5861,3,2,3,3,8,8,7,7,1,1,1,1
nvbench2:train:5862,3,2,3,3,8,8,7,7,1,1,1,1
nvbench2:train:5863,2,1,2,1,5,5,3,3,0,1,1,1
nvbench2:train:5864,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:5865,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:train:5866,4,2,4,4,10,10,8,8,1,1,1,1
nvbench2:train:5867,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:5868,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:train:5869,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5870,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5871,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:train:5872,2,1,2,1,4,4,3,3,0,1,1,1
nvbench2:train:5873,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5874,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5875,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5876,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:5877,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5878,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:5879,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:train:5880,4,2,4,4,10,10,5,5,1,1,1,1
nvbench2:train:5881,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:5882,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:train:5883,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:5884,4,2,4,4,10,10,9,9,1,1,1,0
nvbench2:train:5885,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:train:5886,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:train:5887,4,2,4,4,10,10,9,9,1,1,1,1
nvbench2:train:5888,3,3,3,3,10,10,8,8,1,1,1,0
nvbench2:train:5889,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:5890,5,1,5,5,11,11,11,11,1,1,1,0
nvbench2:train:5891,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5892,5,2,5,5,12,12,11,11,1,1,1,0
nvbench2:train:5893,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:5894,3,1,3,3,7,7,3,3,1,1,1,1
nvbench2:train:5895,3,1,3,3,7,7,6,6,1,1,1,1
nvbench2:train:5896,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:5897,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:5898,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5899,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:5900,5,1,3,1,5,5,4,4,0,1,1,1
nvbench2:train:5901,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:5902,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5903,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5904,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:5905,2,1,1,1,3,3,3,3,0,1,1,1
nvbench2:train:5906,5,1,3,5,9,9,8,8,1,1,1,1
nvbench2:train:5907,5,1,3,1,5,5,4,4,0,1,1,1
nvbench2:train:5908,3,1,3,1,5,5,4,4,0,1,1,1
nvbench2:train:5909,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:5910,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:5911,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:5912,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5913,5,1,5,5,11,22,22,15,1,1,1,1
nvbench2:train:5914,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:5915,2,1,1,1,3,3,2,2,0,1,1,1
nvbench2:train:5916,3,1,3,3,7,7,6,6,1,1,1,1
nvbench2:train:5917,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:5918,5,1,2,1,4,4,2,2,0,1,1,1
nvbench2:train:5919,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5920,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:5921,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5922,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:train:5923,5,1,5,5,11,11,6,6,0,0,0,0
nvbench2:train:5924,5,1,5,5,11,22,12,12,1,1,1,1
nvbench2:train:5925,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5926,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5927,3,2,3,3,8,8,7,7,1,1,1,1
nvbench2:train:5928,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5929,3,2,3,3,8,8,7,7,1,1,1,1
nvbench2:train:5930,3,2,3,3,8,8,7,7,1,1,1,1
nvbench2:train:5931,3,2,3,3,8,8,7,7,1,1,1,1
nvbench2:train:5932,5,5,5,5,15,15,15,15,1,1,1,0
nvbench2:train:5933,3,2,3,3,8,8,7,7,1,1,1,1
nvbench2:train:5934,3,2,3,3,8,8,7,7,1,1,1,1
nvbench2:train:5935,3,2,3,3,8,8,7,7,1,1,1,1
nvbench2:train:5936,3,2,3,3,8,8,7,7,1,1,1,1
nvbench2:train:5937,3,2,3,3,8,8,7,7,1,1,1,1
nvbench2:train:5938,3,2,3,3,8,8,7,7,1,1,1,1
nvbench2:train:5939,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:5940,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:train:5941,2,2,2,2,6,6,4,4,0,0,1,1
nvbench2:train:5942,3,1,2,1,4,4,3,3,0,1,1,1
nvbench2:train:5943,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:train:5944,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:5945,5,2,4,5,11,13,8,8,1,1,1,1
nvbench2:train:5946,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5947,2,1,2,1,4,4,3,3,0,1,1,1
nvbench2:train:5948,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5949,2,1,2,1,4,4,2,2,0,1,1,1
nvbench2:train:5950,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5951,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:5952,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:train:5953,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:5954,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5955,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:5956,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:5957,4,2,2,2,6,6,4,4,0,0,0,0
nvbench2:train:5958,5,2,5,5,12,12,8,8,1,1,1,1
nvbench2:train:5959,3,1,3,3,7,7,3,3,1,1,1,1
nvbench2:train:5960,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:5961,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:5962,5,2,5,5,12,12,12,12,1,1,1,0
nvbench2:train:5963,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:5964,2,1,2,2,5,10,10,10,1,1,1,1
nvbench2:train:5965,2,1,2,2,5,10,6,6,1,1,1,1
nvbench2:train:5966,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:5967,4,1,1,1,3,3,2,2,0,1,1,1
nvbench2:train:5968,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:5969,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5970,4,1,2,4,7,11,7,7,1,1,1,1
nvbench2:train:5971,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:5972,3,2,3,3,8,8,7,7,1,1,1,1
nvbench2:train:5973,3,2,3,3,8,8,6,6,1,1,1,1
nvbench2:train:5974,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:5975,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:5976,3,1,1,1,3,3,1,1,0,1,1,1
nvbench2:train:5977,2,1,2,2,5,10,6,6,1,1,1,1
nvbench2:train:5978,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:5979,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:train:5980,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:5981,5,2,5,5,12,12,12,12,1,1,1,0
nvbench2:train:5982,4,2,4,4,10,10,10,10,1,1,1,0
nvbench2:train:5983,3,1,3,3,7,7,6,6,1,1,1,1
nvbench2:train:5984,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:5985,2,1,1,2,4,4,2,2,1,1,1,1
nvbench2:train:5986,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:train:5987,5,1,2,1,4,4,3,3,0,1,1,1
nvbench2:train:5988,3,1,2,3,6,6,5,5,1,1,1,1
nvbench2:train:5989,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:5990,5,2,3,5,10,10,9,9,1,1,1,1
nvbench2:train:5991,2,1,1,1,3,3,1,1,0,0,0,0
nvbench2:train:5992,2,1,1,2,4,4,4,4,1,1,1,1
nvbench2:train:5993,2,1,1,2,4,4,2,2,1,1,1,1
nvbench2:train:5994,2,1,1,1,3,3,2,2,0,1,1,1
nvbench2:train:5995,3,2,3,3,8,8,7,7,1,1,1,1
nvbench2:train:5996,2,1,1,2,4,4,2,2,1,1,1,1
nvbench2:train:5997,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:5998,5,2,3,5,10,10,9,9,1,1,1,1
nvbench2:train:5999,3,1,3,3,7,7,6,6,1,1,1,1
nvbench2:train:6000,3,1,3,3,7,7,6,6,1,1,1,1
nvbench2:train:6001,3,2,3,3,8,8,8,8,1,1,1,0
nvbench2:train:6002,2,2,2,2,6,6,3,3,1,1,1,1
nvbench2:train:6003,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:dev:0,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:dev:1,3,2,3,3,8,8,5,5,1,1,1,1
nvbench2:dev:2,4,4,4,4,12,12,6,6,1,1,1,1
nvbench2:dev:3,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:dev:4,3,2,3,3,8,8,8,8,1,1,1,0
nvbench2:dev:5,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:dev:6,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:dev:7,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:dev:8,4,2,4,4,10,10,10,10,1,1,1,0
nvbench2:dev:9,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:dev:10,4,1,1,1,3,3,1,1,0,0,0,0
nvbench2:dev:11,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:dev:12,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:dev:13,2,1,1,1,3,3,2,2,0,1,1,1
nvbench2:dev:14,4,2,4,4,10,10,10,10,1,1,1,0
nvbench2:dev:15,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:dev:16,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:dev:17,5,2,5,5,12,12,11,11,1,1,1,0
nvbench2:dev:18,5,2,2,2,6,6,2,2,0,1,1,1
nvbench2:dev:19,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:dev:20,4,4,4,4,12,12,4,4,1,1,1,1
nvbench2:dev:21,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:dev:22,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:dev:23,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:dev:24,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:dev:25,5,2,5,5,12,12,7,7,1,1,1,1
nvbench2:dev:26,2,1,1,1,3,3,1,1,0,1,1,1
nvbench2:dev:27,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:dev:28,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:dev:29,4,1,4,4,9,9,4,4,1,1,1,1
nvbench2:dev:30,5,1,5,5,11,11,11,11,1,1,1,0
nvbench2:dev:31,4,1,4,4,9,9,4,4,1,1,1,1
nvbench2:dev:32,4,1,4,4,9,9,4,4,1,1,1,1
nvbench2:dev:33,4,1,4,4,9,9,8,8,1,1,1,1
nvbench2:dev:34,2,1,1,2,4,4,2,2,1,1,1,1
nvbench2:dev:35,4,4,4,4,12,12,10,10,1,1,1,0
nvbench2:dev:36,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:dev:37,4,2,3,4,9,9,7,7,1,1,1,1
nvbench2:dev:38,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:dev:39,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:dev:40,4,2,4,4,10,10,10,10,1,1,1,0
nvbench2:dev:41,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:dev:42,2,1,2,1,4,4,3,3,0,1,1,1
nvbench2:dev:43,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:dev:44,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:dev:45,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:dev:46,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:dev:47,2,1,1,1,3,3,2,2,0,1,1,1
nvbench2:dev:48,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:dev:49,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:dev:50,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:dev:51,5,2,4,5,11,11,9,9,1,1,1,1
nvbench2:dev:52,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:dev:53,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:dev:54,2,2,1,1,4,4,2,2,0,1,1,1
nvbench2:dev:55,3,2,3,3,8,8,5,5,1,1,1,1
nvbench2:dev:56,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:dev:57,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:dev:58,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:dev:59,3,2,3,3,8,8,5,5,1,1,1,1
nvbench2:dev:60,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:dev:61,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:dev:62,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:dev:63,5,2,4,5,11,13,8,8,1,1,1,1
nvbench2:dev:64,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:dev:65,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:dev:66,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:dev:67,5,1,5,5,11,11,5,5,1,1,1,1
nvbench2:dev:68,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:dev:69,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:dev:70,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:dev:71,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:dev:72,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:dev:73,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:dev:74,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:dev:75,4,4,4,4,12,12,4,4,1,1,1,1
nvbench2:dev:76,5,2,4,5,11,11,9,9,1,1,1,1
nvbench2:dev:77,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:dev:78,2,1,2,2,5,5,2,2,1,1,1,1
nvbench2:dev:79,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:dev:80,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:dev:81,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:dev:82,4,2,2,2,6,6,6,6,0,1,1,1
nvbench2:dev:83,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:dev:84,5,1,5,5,11,11,7,7,1,1,1,1
nvbench2:dev:85,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:dev:86,5,2,5,5,12,12,12,12,1,1,1,0
nvbench2:dev:87,5,2,5,5,12,12,12,12,0,1,1,0
nvbench2:dev:88,5,1,5,5,11,11,7,7,1,1,1,1
nvbench2:dev:89,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:dev:90,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:dev:91,5,2,5,5,12,12,12,12,1,1,1,0
nvbench2:dev:92,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:dev:93,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:dev:94,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:dev:95,2,1,2,2,5,5,2,2,1,1,1,1
nvbench2:dev:96,4,2,4,4,10,10,9,9,1,1,1,0
nvbench2:dev:97,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:dev:98,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:dev:99,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:dev:100,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:dev:101,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:dev:102,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:dev:103,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:dev:104,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:dev:105,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:dev:106,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:dev:107,4,2,2,2,6,6,6,6,0,1,1,1
nvbench2:dev:108,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:dev:109,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:dev:110,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:dev:111,3,1,3,3,7,7,3,3,1,1,1,1
nvbench2:dev:112,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:dev:113,4,2,4,4,10,10,5,5,1,1,1,1
nvbench2:dev:114,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:dev:115,3,1,2,1,4,4,2,2,0,1,1,1
nvbench2:dev:116,3,1,1,1,3,3,2,2,0,1,1,1
nvbench2:dev:117,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:dev:118,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:dev:119,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:dev:120,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:dev:121,4,1,4,4,9,9,8,8,1,1,1,1
nvbench2:dev:122,4,2,4,4,10,10,10,10,1,1,1,0
nvbench2:dev:123,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:dev:124,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:dev:125,4,4,4,4,12,12,8,8,1,1,1,1
nvbench2:dev:126,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:dev:127,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:dev:128,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:dev:129,3,2,3,3,8,8,7,7,1,1,1,1
nvbench2:dev:130,3,2,3,3,8,8,4,4,1,1,1,1
nvbench2:dev:131,3,2,2,2,6,6,3,3,0,1,1,1
nvbench2:dev:132,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:dev:133,4,1,4,4,9,9,7,7,1,1,1,1
nvbench2:dev:134,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:dev:135,4,4,4,4,12,12,4,4,1,1,1,1
nvbench2:dev:136,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:dev:137,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:dev:138,3,2,3,3,8,8,8,8,1,1,1,0
nvbench2:dev:139,4,1,4,4,9,9,9,9,1,1,1,1
nvbench2:dev:140,3,2,3,3,8,8,7,7,1,1,1,1
nvbench2:dev:141,3,2,3,3,8,8,5,5,1,1,1,1
nvbench2:dev:142,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:dev:143,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:dev:144,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:dev:145,5,2,5,5,12,12,7,7,1,1,1,1
nvbench2:dev:146,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:dev:147,5,2,5,5,12,12,7,7,1,1,1,1
nvbench2:dev:148,5,1,1,1,3,3,2,2,0,1,1,1
nvbench2:dev:149,2,1,1,1,3,3,1,1,0,1,1,1
nvbench2:dev:150,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:dev:151,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:dev:152,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:dev:153,5,1,3,5,9,13,8,8,1,1,1,1
nvbench2:dev:154,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:dev:155,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:dev:156,2,1,1,2,4,4,4,4,1,1,1,1
nvbench2:dev:157,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:dev:158,5,1,5,5,11,11,10,10,1,1,1,0
nvbench2:dev:159,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:dev:160,3,2,3,3,8,8,5,5,1,1,1,1
nvbench2:dev:161,3,2,3,3,8,8,5,5,1,1,1,1
nvbench2:dev:162,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:dev:163,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:dev:164,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:dev:165,5,2,5,5,12,12,11,11,1,1,1,0
nvbench2:dev:166,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:dev:167,5,2,5,5,12,12,12,12,1,1,1,0
nvbench2:dev:168,5,2,2,2,6,6,4,4,0,1,1,1
nvbench2:dev:169,5,1,3,3,7,7,3,3,0,1,1,1
nvbench2:dev:170,5,2,5,5,12,12,11,11,1,1,1,0
nvbench2:dev:171,5,2,5,5,12,12,7,7,1,1,1,1
nvbench2:dev:172,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:dev:173,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:dev:174,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:dev:175,5,2,5,5,12,12,11,11,1,1,1,0
nvbench2:dev:176,5,2,5,5,12,12,7,7,1,1,1,1
nvbench2:dev:177,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:dev:178,3,2,3,3,8,8,7,7,1,1,1,1
nvbench2:dev:179,3,2,3,3,8,8,7,7,1,1,1,1
nvbench2:dev:180,1,1,1,1,4,4,1,1,1,1,1,1
nvbench2:dev:181,3,2,3,3,8,8,7,7,1,1,1,1
nvbench2:dev:182,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:dev:183,2,2,1,1,4,4,3,3,0,1,1,1
nvbench2:dev:184,5,2,5,5,12,12,7,7,1,1,1,1
nvbench2:dev:185,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:dev:186,5,2,5,5,12,12,7,7,1,1,1,1
nvbench2:dev:187,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:dev:188,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:dev:189,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:dev:190,5,2,5,5,12,12,7,7,1,1,1,1
nvbench2:dev:191,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:dev:192,5,2,5,5,12,12,7,7,1,1,1,1
nvbench2:dev:193,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:dev:194,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:dev:195,3,1,3,3,7,14,14,14,1,1,1,0
nvbench2:dev:196,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:dev:197,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:dev:198,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:dev:199,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:dev:200,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:dev:201,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:dev:202,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:dev:203,4,4,4,4,12,12,4,4,1,1,1,1
nvbench2:dev:204,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:dev:205,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:dev:206,3,1,3,3,7,14,14,14,1,1,1,0
nvbench2:dev:207,5,1,5,5,11,11,11,11,1,1,1,0
nvbench2:dev:208,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:dev:209,2,2,2,2,6,6,5,5,0,1,1,1
nvbench2:dev:210,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:dev:211,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:dev:212,2,2,2,2,6,6,5,5,1,1,1,1
nvbench2:dev:213,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:dev:214,5,2,5,5,12,12,12,12,1,1,1,0
nvbench2:dev:215,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:dev:216,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:dev:217,3,1,2,3,6,8,4,4,1,1,1,1
nvbench2:dev:218,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:dev:219,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:dev:220,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:dev:221,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:dev:222,5,2,4,5,11,13,8,8,1,1,1,1
nvbench2:dev:223,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:dev:224,4,1,4,4,9,9,4,4,1,1,1,1
nvbench2:dev:225,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:dev:226,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:dev:227,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:dev:228,4,2,4,4,10,10,10,10,1,1,1,0
nvbench2:dev:229,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:dev:230,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:dev:231,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:dev:232,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:dev:233,4,4,4,4,12,12,4,4,1,1,1,1
nvbench2:dev:234,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:dev:235,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:dev:236,4,2,4,4,10,10,9,9,1,1,1,0
nvbench2:dev:237,4,2,4,4,10,10,9,9,1,1,1,0
nvbench2:dev:238,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:dev:239,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:dev:240,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:dev:241,3,2,3,3,8,8,8,8,1,1,1,0
nvbench2:dev:242,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:dev:243,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:dev:244,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:dev:245,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:dev:246,2,1,1,2,4,5,4,4,0,1,1,1
nvbench2:dev:247,5,2,5,5,12,12,11,11,1,1,1,0
nvbench2:dev:248,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:dev:249,3,2,3,3,8,8,4,4,1,1,1,1
